rank,customer_id,risk_score,customer_type,country,province,city,gender,marital_status,occupation_code,occupation_title,income,age_years,account_tenure_days,industry_code,industry,employee_count,sales,business_age_days,days_established_to_onboard,revenue_per_employee,income_occupation_flag,is_individual,emt_amt_sum,wire_count,wire_amt_sum,eft_debit_sum,cheque_count,card_foreign_rate,risk_flags,known_fraud
92,SYNID0108259070,0.03129615397145659,individual,CA,NS,HALIFAX,FEMALE,Single,OTHER,unknown,26907.0,27.72347707049966,6805.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1514.07,0.0,0.0,2098.7000000000003,0.0,0.3125,30%+ foreign card transactions,0
93,SYNID0109583272,0.031134551920341126,individual,CA,BC,NEW WESTMINSTER,FEMALE,Single,42101,Firefighters,0.0,22.55441478439425,2643.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,9044.89,0.0,0.0,552.1800000000001,2.0,0.2,,0
94,SYNID0102039096,0.031049738481197974,individual,CA,ON,AJAX,unknown,Single,63101,Real estate agents and salespersons,69039.0,41.360711841204655,8767.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,9132.22,0.0,0.0,9185.210000000001,0.0,0.3333333333333333,high EFT outflows (top 10%); 30%+ foreign card transactions,0
95,SYNID0102320988,0.030780456671690496,individual,CA,ON,ETOBICOKE,MALE,Married,SELF_EMPLOYED,unknown,0.0,41.05133470225873,1070.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,10661.5,0.0,0.0,43.9,1.0,0.5,high EMT volume (top 10%); 30%+ foreign card transactions,0
96,SYNID0104515436,0.03045762801550161,individual,CA,unknown,other,FEMALE,unknown,22220,Computer network and web technicians,68629.0,59.08829568788501,5921.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1122.72,2.0,3607.45,0.0,0.0,0.21739130434782608,has wire transfers,0
97,SYNID0104060587,0.030397939173627604,individual,CA,ON,AJAX,unknown,Married,RETIRED,unknown,84463.0,69.160848733744,9502.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,10804.15,3.0,6576.500000000001,3579.05,1.0,0.22807017543859648,has wire transfers; high EMT volume (top 10%),0
98,SYNID0103012892,0.02766123632490017,individual,CA,AB,CALGARY,MALE,Single,OTHER,unknown,56683.0,32.941820670773446,4314.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,7527.34,0.0,0.0,4274.7,0.0,0.2169811320754717,,0
99,SYNID0105068901,0.027633293805292777,individual,CA,BC,PRINCE GEORGE,MALE,Married,313,Nursing and allied health professionals,116064.0,55.85763175906913,5962.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,7635.110000000001,0.0,0.0,2736.7999999999997,3.0,0.18719211822660098,,0
100,SYNID0200356197,0.027631779669881718,smallbusiness,CA,ON,LONDON,unknown,unknown,unknown,unknown,0.0,,,Other,unknown,1.0,23233.0,14249.0,,23233.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.375,30%+ foreign card transactions,0
101,SYNID0105185546,0.027491039483333788,individual,CA,ON,TORONTO,MALE,Married,OTHER,unknown,171140.0,52.46269678302532,5761.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,7204.28,0.0,0.0,398.48,0.0,0.16299559471365638,,0
102,SYNID0200937322,0.027343474356104926,smallbusiness,CA,ON,SUDBURY,unknown,unknown,unknown,unknown,0.0,,4350.0,7599,Other Real Estate Operators,2.0,117490.0,3809.0,-541.0,58745.0,0.0,0,3606.01,0.0,0.0,224.99,4.0,1.0,onboarded <30 days after business founding; 30%+ foreign card transactions,0
103,SYNID0102091268,0.026850421564733433,individual,CA,ON,SCARBOROUGH,MALE,Single,73300,Transport truck drivers,74845.0,30.05886379192334,2366.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1667.09,0.0,0.0,1087.88,7.0,0.1595744680851064,,0
104,SYNID0102729361,0.02680259292273087,individual,CA,AB,EDMONTON,MALE,Single,STUDENT,unknown,8.0,27.315537303216974,748.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2293.3,0.0,0.0,2159.8500000000004,1.0,0.15789473684210525,student,0
105,SYNID0103839207,0.02648688017956427,individual,CA,ON,TORONTO,FEMALE,Single,60010,Corporate sales managers,0.0,29.593429158110883,3056.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,14334.82,0.0,0.0,4626.41,3.0,0.0,high EMT volume (top 10%),0
106,SYNID0102391614,0.025476657795178603,individual,CA,SK,SASKATOON,MALE,Single,10011,Human resources managers,43092.0,32.91991786447639,3475.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,7576.72,0.0,0.0,3061.47,0.0,0.19230769230769232,,0
107,SYNID0100718951,0.025369151108035826,individual,CA,ON,SCARBOROUGH,FEMALE,Unknown,7230,"Plumbers, pipefitters and gas fitters",0.0,26.55441478439425,497.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,14438.869999999999,0.0,0.0,0.0,1.0,0.13333333333333333,high EMT volume (top 10%),0
108,SYNID0109214068,0.0253487031119839,individual,CA,ON,AJAX,FEMALE,unknown,STUDENT,unknown,0.0,23.186858316221766,1342.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,750.5899999999999,0.0,0.0,748.96,0.0,0.1111111111111111,student,0
109,SYNID0101006767,0.02505583102692278,individual,CA,ON,MISSISSAUGA,MALE,Single,10019,Other administrative services managers,93706.0,48.23545516769336,7402.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,21034.28,0.0,0.0,3508.1,1.0,0.35714285714285715,high EMT volume (top 10%); 30%+ foreign card transactions,0
110,SYNID0108091332,0.024185966594683746,individual,CA,ON,TORONTO,FEMALE,Single,STUDENT,unknown,0.0,27.55920602327173,1665.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,4036.76,0.0,0.0,392.54,0.0,0.0,student,0
111,SYNID0109319576,0.02392416082390183,individual,CA,MB,WINNIPEG,MALE,Married,OTHER,unknown,79811.0,36.62696783025325,4034.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,265.89,0.0,0.0,0.0,2.0,0.1693121693121693,,0
112,SYNID0108335542,0.02237696561743033,individual,CA,BC,VANCOUVER,unknown,Single,73300,Transport truck drivers,50822.0,25.08145106091718,2259.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1131.5900000000001,0.0,0.0,7092.83,1.0,0.5,high EFT outflows (top 10%); 30%+ foreign card transactions,0
113,SYNID0108759141,0.022270465800084592,individual,CA,BC,VICTORIA,FEMALE,Single,95109,"Other labourers in processing, manufacturing and utilities",31301.0,31.238877481177276,2787.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,8884.64,0.0,0.0,3207.3,0.0,0.1111111111111111,,0
114,SYNID0101871347,0.021773952083799605,individual,CA,MB,WINNIPEG,FEMALE,Unknown,OTHER,unknown,0.0,33.44832306639288,1808.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,11443.42,0.0,0.0,4726.570000000001,0.0,0.2692307692307692,high EMT volume (top 10%),0
115,SYNID0200875060,0.02112487140048422,smallbusiness,CA,QC,MONTREAL,unknown,unknown,unknown,unknown,0.0,,11509.0,7215,Holding Companies,0.0,0.0,11514.0,5.0,0.0,0.0,0,0.0,0.0,0.0,4120.23,0.0,0.0,onboarded <30 days after business founding,0
116,SYNID0200297130,0.020974393410304732,smallbusiness,CA,ON,TORONTO,unknown,unknown,unknown,unknown,0.0,,6237.0,7799,Other Business Services n.e.c.,2.0,0.0,6726.0,489.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,employees but zero revenue,0
117,SYNID0101483542,0.020969759543947964,individual,CA,BC,SURREY,FEMALE,Unknown,10019,Other administrative services managers,50811.0,51.38672142368241,1907.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,341.08,0.0,0.0,0.0,0.0,0.24074074074074073,,0
118,SYNID0104117036,0.020930677769266156,individual,CA,AB,EDMONTON,MALE,unknown,RETIRED,unknown,97742.0,71.23887748117727,4804.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,5134.01,2.0,0.16964285714285715,,0
119,SYNID0109214779,0.020892735737665133,individual,CA,ON,BRAMPTON,FEMALE,Unknown,10019,Other administrative services managers,0.0,23.83025325119781,1041.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3713.6900000000005,0.0,0.0,553.3100000000001,0.0,0.0,,0
120,SYNID0108582985,0.02072647494112519,individual,CA,ON,ETOBICOKE,FEMALE,Unknown,STUDENT,unknown,0.0,27.876796714579054,538.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2722.02,0.0,0.0,0.0,0.0,0.13043478260869565,student,0
121,SYNID0107954373,0.02030770724510912,individual,CA,AB,EDMONTON,FEMALE,Married,21321,Industrial and manufacturing engineers,61927.0,59.93976728268309,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,21115.14,0.0,0.0,1823.4099999999999,14.0,0.13333333333333333,high EMT volume (top 10%); high cheque activity (top 10%),0
122,SYNID0107228791,0.020218572122435295,individual,CA,ON,LONDON,FEMALE,Single,SELF_EMPLOYED,unknown,0.0,31.822039698836413,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,217.07,0.0,0.0,0.0,0.0,0.24,,0
123,SYNID0200734404,0.020138998328117858,smallbusiness,CA,unknown,other,unknown,unknown,unknown,unknown,0.0,,11892.0,4561,General Freight Trucking Industry,4.300996935476365,244909.0,12037.0,145.0,56942.37956318716,0.0,0,42650.98,0.0,0.0,98092.33,0.0,0.6666666666666666,high EMT volume (top 10%); high EFT outflows (top 10%); 30%+ foreign card transactions,0
124,SYNID0106500268,0.020121400021043467,individual,CA,ON,ETOBICOKE,MALE,Married,60010,Corporate sales managers,128348.0,38.41478439425051,2370.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,13937.51,0.0,0.0,1097.16,0.0,0.0,high EMT volume (top 10%),0
125,SYNID0200964390,0.01980439499935461,smallbusiness,CA,unknown,other,unknown,unknown,unknown,unknown,0.0,,4104.0,8651,"Offices of Physicians, General Practice",2.0,350406.0,4505.0,401.0,175203.0,0.0,0,4351.56,0.0,0.0,30660.83,10.0,0.29411764705882354,high EFT outflows (top 10%); high cheque activity (top 10%),0
126,SYNID0100800332,0.01955097506149498,individual,CA,BC,ABBOTSFORD,MALE,Married,65100,Cashiers,0.0,54.33538672142368,2929.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,123.28,0.0,1.0,30%+ foreign card transactions,0
127,SYNID0100464320,0.019472793789243586,individual,CA,ON,OAKVILLE,FEMALE,Single,70010,Construction managers,94776.0,28.23545516769336,4342.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,102.87,0.0,0.0,1582.85,0.0,0.175,,0
128,SYNID0200268286,0.019342291721833597,smallbusiness,CA,NB,FREDERICTON,unknown,unknown,unknown,unknown,0.0,,12504.0,9953,Janitorial Services,15.0,601275.0,16091.0,3587.0,40085.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.43670886075949367,30%+ foreign card transactions,0
129,SYNID0106194127,0.018320247418394237,individual,CA,AB,MEDICINE HAT,FEMALE,Single,7201,"Contractors and supervisors, technical industrial, electrical and construction trades and related workers",51023.0,24.92539356605065,2161.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,11463.85,0.0,0.0,1382.7600000000002,1.0,0.10526315789473684,high EMT volume (top 10%),0
130,SYNID0100247065,0.018005633404595673,individual,CA,AB,EDMONTON,FEMALE,Single,0,Legislative and senior management occupations,23278.0,47.723477070499655,803.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0
131,SYNID0103448882,0.017963629946401508,individual,CA,ON,LONDON,FEMALE,Single,10019,Other administrative services managers,0.0,47.54277891854894,5870.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.1619047619047619,,0
132,SYNID0107335388,0.01795115391164379,individual,CA,ON,OTTAWA,FEMALE,Unknown,313,Nursing and allied health professionals,0.0,26.90485968514716,1417.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,12278.16,0.0,0.0,2151.05,0.0,0.0,high EMT volume (top 10%),0
133,SYNID0200232685,0.017454166849404294,smallbusiness,CA,ON,COLLINGWOOD,unknown,unknown,unknown,unknown,0.0,,1195.0,7761,Offices of Lawyers and Notaries,1.0,70156.0,6039.0,4844.0,70156.0,0.0,0,4933.39,0.0,0.0,0.0,14.0,1.0,30%+ foreign card transactions; high cheque activity (top 10%),0
134,SYNID0200875219,0.01725063217816709,smallbusiness,CA,unknown,other,unknown,unknown,unknown,unknown,0.0,,6487.0,Other,unknown,0.0,52917.0,7054.0,567.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,30%+ foreign card transactions,0
135,SYNID0100527405,0.016793269609432563,individual,CA,QC,MONTREAL,MALE,Single,OTHER,unknown,115459.0,45.4154688569473,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,,0
136,SYNID0103444772,0.016503654228191722,individual,CA,ON,BRAMPTON,FEMALE,unknown,OTHER,unknown,13.0,20.670773442847366,678.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,638.53,0.0,0.0,8130.28,0.0,0.13333333333333333,high EFT outflows (top 10%),0
137,SYNID0108026818,0.016416774760923018,individual,CA,ON,STITTSVILLE,FEMALE,Single,65200,Food and beverage servers,54050.0,29.73305954825462,2762.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,7213.81,0.0,0.0,2912.62,4.0,0.16666666666666666,,0
138,SYNID0100535488,0.01641305997379969,individual,CA,AB,CALGARY,FEMALE,Unknown,SELF_EMPLOYED,unknown,74954.0,60.41889117043121,8841.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,400.75,1.0,801.31,1345.12,6.0,0.14285714285714285,has wire transfers,0
139,SYNID0104320132,0.015977190780034296,individual,CA,MB,WINNIPEG,MALE,Single,STUDENT,unknown,15.0,25.533196440793976,1364.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3040.8,0.0,0.0,708.34,0.0,0.0,student,0
140,SYNID0105605898,0.015682338865022676,individual,CA,MB,WINNIPEG,FEMALE,unknown,OTHER,unknown,0.0,28.1533196440794,752.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3845.63,0.0,0.0,0.0,1.0,0.17699115044247787,,0
141,SYNID0106147025,0.015356155037553625,individual,CA,unknown,other,unknown,Single,11100,Financial auditors and accountants,78712.0,40.77481177275838,5544.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,43626.049999999996,0.0,0.0,0.0,0.0,0.0,high EMT volume (top 10%),0
142,SYNID0104294031,0.015059869880742916,individual,CA,ON,LONDON,MALE,Single,313,Nursing and allied health professionals,130204.0,34.26694045174538,3550.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,16028.7,0.0,0.0,8287.29,0.0,0.0,high EMT volume (top 10%); high EFT outflows (top 10%),0
143,SYNID0106166086,0.014971795636861596,individual,CA,PE,CHARLOTTETOWN,MALE,unknown,11102,Financial advisors,0.0,41.270362765229294,1632.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2126.59,0.0,0.0,14815.959999999997,0.0,0.125,high EFT outflows (top 10%),0
144,SYNID0102984929,0.014748175636628457,individual,CA,ON,TORONTO,FEMALE,Unknown,STUDENT,unknown,0.0,18.45037645448323,545.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,student,0
145,SYNID0106724091,0.014675601287741232,individual,CA,BC,VANCOUVER,MALE,Unknown,70010,Construction managers,9.0,23.616700889801507,2287.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,174.78000000000003,0.0,0.0,218.95,1.0,0.6666666666666666,30%+ foreign card transactions,0
146,SYNID0104427303,0.014618425986962466,individual,CA,unknown,other,MALE,Single,10019,Other administrative services managers,15.0,25.95482546201232,709.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,4278.34,0.0,0.0,4182.72,0.0,0.22641509433962265,,0
147,SYNID0105544912,0.014576695995182177,individual,CA,ON,TORONTO,MALE,Married,14100,General office support workers,0.0,33.661875427789184,820.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1883.5100000000002,0.0,0.0,0.0,0.0,0.17142857142857143,,0
148,SYNID0104665761,0.01415032423818399,individual,CA,ON,MISSISSAUGA,FEMALE,Single,UNEMPLOYED,unknown,0.0,,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.5,unemployed; 30%+ foreign card transactions,0
149,SYNID0105947382,0.014014586540215986,individual,CA,ON,HAMILTON,MALE,Single,3211,Technical occupations in dental health care,27397.0,47.46611909650924,6239.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.2,,0
150,SYNID0200380018,0.013917297700425714,smallbusiness,CA,ON,LONDON,unknown,unknown,unknown,unknown,0.0,,7432.0,7215,Holding Companies,1.0,0.0,7436.0,4.0,0.0,0.0,0,0.0,0.0,0.0,33833.04,7.0,0.0,onboarded <30 days after business founding; employees but zero revenue; high EFT outflows (top 10%),0
151,SYNID0102970672,0.013824370934533911,individual,CA,ON,BRAMPTON,FEMALE,unknown,STUDENT,unknown,0.0,26.360027378507873,732.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3654.27,0.0,0.0,3779.04,1.0,0.1724137931034483,student,0
152,SYNID0100356999,0.013526961619664803,individual,CA,AB,LEDUC,MALE,unknown,STUDENT,unknown,15.0,21.932922655715263,2438.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2816.09,0.0,0.0,901.4,0.0,0.0,student,0
153,SYNID0106070984,0.012973355588489522,individual,CA,ON,HAMILTON,MALE,Married,SELF_EMPLOYED,unknown,0.0,52.92265571526352,1964.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,508.23,0.0,0.0,1744.03,0.0,0.19911504424778761,,0
154,SYNID0200213351,0.01288459416596841,smallbusiness,CA,BC,TERRACE,unknown,unknown,unknown,unknown,0.0,,5628.0,7742,Media Representatives,1.0,46564.0,5729.0,101.0,46564.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.0,,0
155,SYNID0103210921,0.01262509860348832,individual,CA,BC,VANCOUVER,MALE,Unknown,41220,Secondary school teachers,0.0,28.473648186173854,542.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0
156,SYNID0105971716,0.012475537127933868,individual,CA,unknown,other,MALE,unknown,7201,"Contractors and supervisors, technical industrial, electrical and construction trades and related workers",121482.0,65.95208761122518,10360.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2456.32,2.0,1655.39,252.03,1.0,0.12727272727272726,has wire transfers,0
157,SYNID0104550560,0.012357846806690217,individual,CA,ON,TORONTO,MALE,Single,STUDENT,unknown,11.0,23.43600273785079,2336.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1226.7,0.0,0.0,115.09,2.0,0.0,student,0
158,SYNID0100876697,0.012320327173139729,individual,CA,AB,EDMONTON,MALE,Married,SELF_EMPLOYED,unknown,104789.0,58.16290212183436,12501.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,4248.000000000001,0.0,0.0,0.0,3.0,0.6666666666666666,30%+ foreign card transactions,0
159,SYNID0104011970,0.012189004132448647,individual,CA,AB,SHERWOOD PARK,FEMALE,Married,10010,Financial managers,138602.0,58.82546201232033,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,8552.03,0.0,0.0,2268.68,0.0,0.18032786885245902,,0
160,SYNID0104388213,0.012160311635942363,individual,CA,NL,PARADISE,unknown,Married,RETIRED,unknown,0.0,68.63518138261465,5713.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1210.1,0.0,0.2231404958677686,,0
161,SYNID0108671357,0.012032963875427903,individual,CA,ON,TORONTO,MALE,Single,SELF_EMPLOYED,unknown,112474.0,31.88501026694045,1125.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,10691.25,0.0,0.0,393.04,4.0,0.16666666666666666,high EMT volume (top 10%),0
162,SYNID0106308721,0.011462266483190467,individual,CA,BC,RICHMOND,FEMALE,unknown,65100,Cashiers,44158.0,,3327.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3162.39,0.0,0.0,0.0,0.0,0.0,,0
163,SYNID0104939048,0.011199898101218755,individual,CA,ON,TORONTO,FEMALE,Unknown,OTHER,unknown,0.0,30.305270362765228,1563.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1513.57,0.0,0.0,1222.81,0.0,0.17006802721088435,,0
164,SYNID0101837116,0.01116811778742859,individual,CA,ON,TORONTO,FEMALE,Married,131,Administrative occupations,70918.0,39.51266255989049,628.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.24528301886792453,,0
165,SYNID0100132893,0.011074212363013088,individual,CA,unknown,other,MALE,Single,SELF_EMPLOYED,unknown,175730.0,42.04517453798768,7367.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,24409.129999999997,0.0,0.0,2195.5699999999997,0.0,0.1267605633802817,high EMT volume (top 10%),0
166,SYNID0104372071,0.010934307928693373,individual,CA,ON,SCARBOROUGH,MALE,unknown,OTHER,unknown,0.0,62.87200547570158,3219.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,5933.54,0.0,0.0,0.0,0.0,0.1111111111111111,,0
167,SYNID0105773088,0.010923794167856077,individual,CA,ON,OTTAWA,FEMALE,Married,10010,Financial managers,9.0,43.12662559890486,10297.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1786.4099999999999,2.0,1.0,30%+ foreign card transactions,0
168,SYNID0109419019,0.010823087948068976,individual,CA,unknown,other,MALE,Married,63210,Hairstylists and barbers,84397.0,38.2258726899384,3157.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,33933.55,0.0,0.0,659.56,0.0,0.0,high EMT volume (top 10%),0
169,SYNID0106452716,0.010715135362928917,individual,CA,ON,ANCASTER,MALE,unknown,6004,Managers in customer and personal services,117265.0,39.48528405201917,1819.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,8330.18,0.0,0.0,1924.45,0.0,0.0,,0
170,SYNID0107026206,0.010340021318336652,individual,CA,QC,MONTREAL,FEMALE,Married,12010,"Supervisors, general office and administrative support workers",0.0,54.64476386036961,2208.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,976.21,0.0,0.0,0.0,0.0,0.18095238095238095,,0
171,SYNID0103983951,0.010245479472535646,individual,CA,ON,NORTH YORK,MALE,Single,OTHER,unknown,50790.0,50.47227926078029,3747.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1441.36,0.0,0.0,2460.78,0.0,0.2037914691943128,,0
172,SYNID0103056066,0.010205826278480257,individual,CA,AB,CALGARY,unknown,Married,OTHER,unknown,111296.0,,6011.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,17748.54,0.0,0.0,0.0,13.0,0.20754716981132076,high EMT volume (top 10%); high cheque activity (top 10%),0
173,SYNID0104253719,0.01019554249558875,individual,CA,ON,NORTH YORK,FEMALE,unknown,STUDENT,unknown,16.0,19.734428473648187,6569.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3106.04,0.0,0.0,0.0,0.0,0.0,student,0
174,SYNID0104052997,0.009996908729614536,individual,CA,BC,KELOWNA,unknown,Married,OTHER,unknown,0.0,30.21218343600274,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,8710.73,0.0,0.0,1013.3800000000001,0.0,0.1991701244813278,,0
175,SYNID0200445595,0.009937692745819493,smallbusiness,CA,unknown,other,unknown,unknown,unknown,unknown,0.0,,7651.0,6012,Food (Specialty) Stores,1.0,124250.0,7104.0,-547.0,124250.0,0.0,0,52790.57,0.0,0.0,0.0,0.0,0.0,onboarded <30 days after business founding; high EMT volume (top 10%),0
176,SYNID0108428066,0.009865589547623316,individual,CA,ON,TORONTO,FEMALE,Unknown,STUDENT,unknown,47486.0,34.46406570841889,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,5824.06,0.0,0.0,235.27,0.0,0.12121212121212122,student,0
177,SYNID0101017738,0.009864777965583663,individual,CA,AB,RED DEER,MALE,Married,OTHER,unknown,97791.0,51.42778918548939,5748.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,31070.480000000003,0.0,0.0,0.0,0.0,0.0,high EMT volume (top 10%),0
178,SYNID0107569810,0.009737989631732872,individual,CA,unknown,other,FEMALE,Single,10011,Human resources managers,72490.0,49.35797399041752,2072.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,10895.46,0.0,0.0,118.02,0.0,0.125,high EMT volume (top 10%),0
179,SYNID0108958094,0.009708075304589062,individual,CA,QC,MONTREAL,MALE,unknown,OTHER,unknown,0.0,40.07118412046543,3692.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1455.41,0.0,0.0,507.40000000000003,0.0,0.3125,30%+ foreign card transactions,0
