customer_id,country,province,city,industry_code,employee_count,sales,established_date,onboard_date
SYNID0200039773,CA,,other,7292,0.0,0.0,2023-09-05,2023-12-10
SYNID0200039887,CA,,other,6031,1.0,0.0,2024-12-30,2025-01-01
SYNID0200039903,CA,,other,4561,1.0,,2012-10-27,2011-08-06
SYNID0200039978,CA,ON,WATERLOO,Other,0.0,,2017-09-09,
SYNID0200040092,CA,,other,4561,2.0,404517.0,2021-08-10,2022-07-31
SYNID0200040141,CA,AB,CALGARY,7721,1.0,,2023-11-30,2023-12-26
SYNID0200040180,CA,ON,SCARBOROUGH,7799,1.0,,2021-01-06,2021-05-13
SYNID0200040263,CA,AB,CALGARY,7799,1.0,,2000-02-27,2001-07-29
SYNID0200040291,CA,,other,9953,2.0,,2016-07-03,2016-09-23
SYNID0200040299,CA,ON,NEW LISKEARD,8665,1.0,0.0,2013-10-13,2013-11-14
SYNID0200040430,CA,,other,6352,6.0,3192332.0,2015-01-07,2015-10-23
SYNID0200040476,CA,,other,7749,1.0,49984.0,2017-02-04,2018-04-05
SYNID0200040565,CA,,other,7611,1.0,155234.0,2009-01-29,2009-05-26
SYNID0200040580,CA,,other,4261,1.0,0.0,2023-04-08,2023-05-18
SYNID0200040590,CA,SK,SASKATOON,7215,1.0,0.0,2021-08-11,2021-09-08
SYNID0200040642,CA,ON,BRAMPTON,4561,1.0,0.0,2013-10-18,2013-11-10
SYNID0200040644,CA,ON,BOWMANVILLE,Other,25.0,7716513.0,1989-06-24,
SYNID0200041239,CA,ON,TORONTO,7771,1.0,14140.0,2013-08-14,2014-10-28
SYNID0200041261,CA,ON,NORTH YORK,7512,1.0,,1998-06-01,1999-10-27
SYNID0200041436,CA,,other,Other,0.0,0.0,2024-08-27,2024-09-09
SYNID0200041574,CA,ON,BRAMPTON,6131,1.0,0.0,2021-12-05,2021-12-07
SYNID0200041586,CA,ON,TORONTO,8651,1.0,193693.0,1995-05-12,2002-09-13
SYNID0200041616,CA,ON,PETERBOROUGH,7721,1.0,0.0,2024-06-17,2024-08-08
SYNID0200041641,CA,ON,OAKVILLE,7292,1.0,64521.0,2015-05-19,2021-08-08
SYNID0200041757,CA,ON,VAUGHAN,9942,1.0,0.0,2022-07-05,2022-08-11
SYNID0200041892,CA,ON,BRANTFORD,7742,1.0,0.0,2023-07-13,
SYNID0200041972,CA,,other,7761,1.0,969850.0,2012-10-21,2012-12-28
SYNID0200042002,CA,,other,Other,1.0,59632.0,1992-01-08,1992-08-01
SYNID0200042014,CA,BC,CHILLIWACK,7611,0.0,0.0,1994-02-16,
SYNID0200042017,CA,ON,THUNDER BAY,8652,2.0,0.0,2024-11-04,2024-12-30
SYNID0200042053,CA,,other,4233,7.0,484725.0,2015-11-18,2015-09-16
SYNID0200042067,CA,AB,ROCKY VIEW COUNTY,6011,0.0,0.0,2015-10-14,2015-11-06
SYNID0200042133,CA,ON,SCARBOROUGH,9942,2.0,595318.0,2012-09-01,2012-12-11
SYNID0200042170,CA,,other,4561,,0.0,2024-04-24,2024-11-09
SYNID0200042354,CA,,other,8651,1.0,45382.0,2019-12-24,2022-02-22
SYNID0200042609,CA,NB,MONCTON,Other,1.0,0.0,2024-05-04,2024-06-24
SYNID0200042812,CA,ON,NORTH YORK,7741,1.0,0.0,2016-05-23,
SYNID0200042934,CA,,other,7215,0.0,0.0,2018-10-21,2020-03-26
SYNID0200043167,CA,ON,SCARBOROUGH,4241,,91753.0,2017-05-02,2023-09-19
SYNID0200043476,CA,ON,INNISFIL,4261,1.0,0.0,2021-03-09,2021-08-18
SYNID0200043496,CA,,other,5219,2.0,420029.0,1977-04-08,1994-03-26
SYNID0200044152,CA,AB,LETHBRIDGE,9211,1.0,0.0,2019-04-11,
SYNID0200044322,CA,,other,Other,,232367.0,2002-11-10,2010-10-17
SYNID0200044425,CA,ON,WATERLOO,7799,1.0,1.0,2013-12-24,2013-12-31
SYNID0200044448,CA,,other,9211,3.0,210378.0,2021-12-14,2021-12-27
SYNID0200044452,CA,AB,CALGARY,7771,1.0,,2018-06-07,2018-11-06
SYNID0200044503,CA,ON,AJAX,7759,1.0,39324.0,2002-06-07,2002-11-02
SYNID0200044656,CA,BC,NEW WESTMINSTER,9861,2.0,,2016-08-27,2017-11-22
SYNID0200044707,CA,ON,KITCHENER,4241,25.0,6128786.0,2008-07-16,1993-04-07
SYNID0200044864,CA,ON,WATERLOO,8653,1.0,31510.0,2003-02-04,2003-11-09
SYNID0200044934,CA,,other,6012,1.0,37412.0,2020-07-05,2021-01-05
SYNID0200044952,CA,ON,KITCHENER,7611,1.0,276194.0,2023-12-09,2023-12-30
SYNID0200044972,CA,ON,TORONTO,4561,2.0,1.0,2000-12-27,2000-12-30
SYNID0200045450,CA,,other,7712,1.0,29681.0,2002-05-26,
SYNID0200045621,CA,,other,4561,0.0,0.0,2010-07-17,2018-11-17
SYNID0200045625,CA,ON,SCARBOROUGH,Other,1.0,8748.0,,2024-12-07
SYNID0200045677,CA,ON,BRAMPTON,Other,1.0,0.0,2024-08-22,2024-10-11
SYNID0200045737,CA,,other,Other,0.0,0.0,2001-04-30,2001-10-28
SYNID0200045739,CA,,other,9639,1.0,0.0,2022-11-02,2022-12-11
SYNID0200045763,CA,AB,CALGARY,7611,2.0,21180.0,2011-07-04,
SYNID0200045773,CA,ON,TORONTO,Other,4.0,278033.0,1992-08-23,2011-06-01
SYNID0200045836,CA,,other,Other,0.0,0.0,2009-05-26,
SYNID0200045961,CA,AB,CHESTERMERE,7731,1.0,0.0,2024-05-07,2024-09-18
SYNID0200046033,CA,,other,9712,1.0,18741.0,2007-04-26,2007-12-03
SYNID0200046052,CA,ON,MISSISSAUGA,8653,1.0,0.0,2020-08-02,2020-12-05
SYNID0200046094,CA,ON,BOLTON,9712,1.0,435835.0,2009-03-21,2009-08-10
SYNID0200046269,CA,BC,SURREY,7721,2.0,,2013-09-17,2017-04-13
SYNID0200046331,CA,PE,CHARLOTTETOWN,4561,1.0,95749.0,1998-10-11,2011-12-29
SYNID0200046477,CA,ON,WHITBY,4013,0.0,0.0,2021-04-16,2021-06-07
SYNID0200046628,CA,ON,TORONTO,9114,2.0,0.0,2014-11-22,2014-12-28
SYNID0200046967,CA,ON,TORONTO,5319,1.0,,2015-06-05,2021-06-09
SYNID0200047011,CA,BC,LANGLEY,8653,0.0,80721.0,2004-03-13,2004-06-24
SYNID0200047088,CA,BC,SURREY,7749,1.0,378334.0,2011-11-22,2011-12-24
SYNID0200047195,CA,ON,WINDSOR,7421,1.0,0.0,1991-05-20,1994-05-23
SYNID0200047218,CA,,other,6031,1.0,40861.0,2001-07-05,2001-10-10
SYNID0200047398,CA,AB,EDMONTON,8665,1.0,0.0,,2022-03-27
SYNID0200047635,CA,ON,OAKVILLE,7731,1.0,1.0,2016-02-24,2018-08-12
SYNID0200047653,CA,ON,NEPEAN,9659,10.0,1332639.0,2000-01-02,1997-12-24
SYNID0200047728,CA,ON,TORONTO,8651,1.0,67090.0,2000-03-25,2013-02-10
SYNID0200047735,CA,AB,EDMONTON,Other,1.0,0.0,2021-07-16,2024-02-19
SYNID0200047756,CA,ON,BRAMPTON,8651,1.0,21941.0,2019-06-24,2022-10-04
SYNID0200047813,CA,ON,MAPLE,8651,1.0,72873.0,2014-11-16,2021-12-17
SYNID0200047884,CA,SK,SASKATOON,8651,1.0,402790.0,1996-03-19,2001-11-23
SYNID0200047997,CA,QC,MONTREAL,6312,6.0,1500916.0,2019-07-07,2024-01-09
SYNID0200048210,CA,AB,MEDICINE HAT,7771,1.0,65003.0,2012-03-04,2017-05-10
SYNID0200048283,CA,ON,TORONTO,Other,2.0,0.0,2023-02-21,2023-12-31
SYNID0200048358,CA,,other,4013,0.0,0.0,2020-01-14,2020-11-03
SYNID0200048695,CA,ON,MISSISSAUGA,4233,,330286.0,2021-06-29,2023-12-17
SYNID0200049061,CA,,other,7799,1.0,27279.0,2021-08-29,2022-10-14
SYNID0200049064,CA,ON,SARNIA,9726,2.0,591665.0,2013-04-12,2013-10-28
SYNID0200049207,CA,ON,ETOBICOKE,4561,1.0,87376.0,2012-07-04,
SYNID0200049234,CA,ON,GUELPH,7215,2.0,264198.0,2007-07-30,2007-10-13
SYNID0200049338,CA,ON,OTTAWA,7215,0.0,0.0,2018-03-26,2018-06-29
SYNID0200049343,CA,BC,VICTORIA,8641,1.0,80853.0,2023-07-14,2023-12-04
SYNID0200049394,CA,ON,CONCORD,Other,,,2018-06-14,2023-11-19
SYNID0200049489,CA,,other,Other,0.0,0.0,,2016-06-08
SYNID0200049628,CA,BC,VANCOUVER,8652,0.0,0.0,1984-12-20,1999-12-02
SYNID0200049964,CA,ON,TORONTO,Other,1.0,953738.0,1993-09-06,
SYNID0200049992,CA,ON,AURORA,4224,1.0,0.0,2015-03-27,2015-04-28
SYNID0200050035,CA,ON,OSHAWA,Other,1.0,0.0,2022-08-02,2022-11-21
SYNID0200050117,CA,ON,OTTAWA,7799,1.0,0.0,2022-03-03,2022-09-19
SYNID0200050166,CA,ON,GUELPH,Other,,532187.0,2021-08-10,
SYNID0200050442,CA,,other,9811,0.0,,2005-12-05,2006-03-10
SYNID0200050469,CA,BC,WEST KELOWNA,7799,0.0,0.0,2019-10-28,2019-07-15
SYNID0200050536,CA,BC,VANCOUVER,0141,6.0,0.0,2020-09-27,2020-10-06
SYNID0200050963,CA,,other,Other,0.0,502687.0,1994-04-15,1992-05-05
SYNID0200051017,CA,,other,9214,60.0,6195565.0,1997-06-06,2001-04-09
SYNID0200051170,CA,,other,9949,1.0,439155.0,2018-01-11,2018-01-20
SYNID0200051569,CA,ON,KITCHENER,Other,15.0,7800021.0,1973-04-11,1993-03-04
SYNID0200051580,CA,,other,4013,1.0,0.0,2017-11-11,2018-01-18
SYNID0200051813,CA,ON,BRADFORD,Other,1.0,11420.0,2020-11-07,2020-12-21
SYNID0200052058,CA,,other,9214,0.0,0.0,2017-07-15,2018-04-16
SYNID0200052059,CA,QC,LAVAL,7511,,0.0,2024-05-23,2024-06-01
SYNID0200052307,CA,,other,7215,1.0,0.0,2021-07-12,2022-01-26
SYNID0200052662,CA,NB,MIRAMICHI,7771,1.0,0.0,,2021-04-29
SYNID0200052726,CA,,other,Other,0.0,0.0,2023-05-06,2024-09-14
SYNID0200052917,CA,,other,5219,1.0,16539.0,2009-11-14,2010-05-22
SYNID0200053093,CA,MB,WINNIPEG,Other,1.0,0.0,2023-08-06,2023-10-09
SYNID0200053350,CA,ON,NORTH YORK,4561,2.0,0.0,2015-12-20,
SYNID0200053431,CA,ON,GEORGETOWN,7752,1.0,,1984-07-04,1992-04-17
SYNID0200053469,CA,ON,BELLEVILLE,Other,,213993.0,2016-06-19,2016-12-23
SYNID0200053682,CA,BC,FORT ST. JOHN,9659,1.0,0.0,2022-06-25,2023-12-27
SYNID0200054159,CA,AB,EDMONTON,4589,1.0,1.0,,2020-05-20
SYNID0200054310,CA,ON,SCARBOROUGH,7292,0.0,0.0,2019-07-18,2019-08-24
SYNID0200054348,CA,,other,8669,,0.0,2024-01-20,2024-02-17
SYNID0200054415,CA,QC,BOUCHERVILLE,7215,2.0,123444.0,2000-04-16,1999-12-04
SYNID0200054481,CA,SK,PRINCE ALBERT,4224,2.0,1.0,2013-10-07,2013-11-21
SYNID0200054515,CA,AB,CALGARY,Other,0.0,,2024-12-23,2025-01-01
SYNID0200054795,CA,ON,STONEY CREEK,7761,1.0,118058.0,,2005-10-26
SYNID0200054843,CA,AB,CALGARY,7771,1.0,346502.0,2009-02-18,2011-09-26
SYNID0200054885,CA,ON,SUDBURY,8651,1.0,,2006-08-21,2006-11-26
SYNID0200054923,CA,,other,7511,2.0,0.0,2024-09-04,2024-12-01
SYNID0200054930,CA,ON,MISSISSAUGA,7761,1.0,272497.0,2014-05-16,2023-09-13
SYNID0200055205,CA,,other,4013,2.0,211482.0,2018-08-03,2021-05-30
SYNID0200055241,CA,ON,NEW LISKEARD,4013,0.0,260800.0,2013-05-07,2014-01-01
SYNID0200055253,CA,NS,DARTMOUTH,7721,1.0,1.0,2023-10-08,2021-12-29
SYNID0200055268,CA,ON,SCARBOROUGH,0112,5.0,1383372.0,2004-01-21,2004-10-06
SYNID0200055445,CA,ON,SUDBURY,Other,2.0,47713.0,1995-02-12,2001-04-25
SYNID0200055683,CA,ON,OAKVILLE,Other,,0.0,2024-02-03,2024-03-03
SYNID0200055689,CA,,other,0141,2.0,,1995-01-04,2001-06-07
SYNID0200055833,CA,ON,VAUGHAN,7215,1.0,77385.0,1995-08-10,
SYNID0200055861,CA,,other,0711,2.0,94465.0,2011-04-22,2011-12-11
SYNID0200055873,CA,,other,7292,0.0,0.0,2023-08-12,2023-12-19
SYNID0200055964,CA,BC,NANAIMO,9212,1.0,33331.0,2002-07-29,2007-05-30
SYNID0200055969,CA,ON,TORONTO,8641,0.0,0.0,1983-10-18,1980-08-04
SYNID0200056480,CA,ON,BARRIE,Other,0.0,0.0,2004-12-28,2004-12-30
SYNID0200056521,CA,,other,7215,0.0,0.0,2024-08-04,2024-11-19
SYNID0200056648,CA,,other,6352,,0.0,2022-04-17,2022-11-26
SYNID0200056733,CA,,other,7215,0.0,0.0,1990-07-09,2004-10-02
SYNID0200056757,CA,ON,WOODBRIDGE,Other,1.0,1131388.0,2015-10-30,2016-09-06
SYNID0200056890,CA,AB,CALGARY,8649,4.0,572621.0,2013-11-18,2018-07-14
SYNID0200056918,CA,,other,8669,,0.0,,2004-06-28
SYNID0200057054,CA,,other,9999,1.0,82214.0,2022-11-21,2022-11-26
SYNID0200057111,CA,,other,7749,1.0,983067.0,1998-12-26,1998-12-28
SYNID0200057137,CA,MB,WINNIPEG,8649,1.0,0.0,2020-05-27,
SYNID0200057157,CA,BC,VANCOUVER,7511,2.0,270079.0,2003-03-15,2008-11-02
SYNID0200057198,CA,ON,BRACEBRIDGE,9999,1.0,1.0,2000-02-26,
SYNID0200057253,CA,AB,EDMONTON,2499,0.0,0.0,2017-12-03,2017-12-29
SYNID0200057276,CA,ON,TORONTO,9214,1.0,125314.0,,2016-12-05
SYNID0200057301,CA,ON,STITTSVILLE,Other,225.0,6171865.0,2004-09-27,
SYNID0200057310,CA,,other,4013,2.0,,2017-07-11,2017-11-03
SYNID0200057370,CA,AB,EDMONTON,7761,1.0,0.0,2021-07-06,2021-11-18
SYNID0200057438,CA,ON,BRAMPTON,4299,,172297.0,2020-04-26,2020-10-26
SYNID0200057456,CA,ON,STITTSVILLE,7215,1.0,258152.0,2000-04-04,1994-09-09
SYNID0200057479,CA,ON,TORONTO,4229,2.0,0.0,2011-09-02,2011-09-19
SYNID0200057653,CA,AB,EDMONTON,8651,5.0,1174120.0,2000-01-30,2004-05-02
SYNID0200057679,CA,MB,WINNIPEG,4581,1.0,0.0,2023-02-26,2023-04-25
SYNID0200057730,CA,ON,MISSISSAUGA,7761,1.0,,2010-10-01,2010-10-15
SYNID0200057805,CA,AB,SHERWOOD PARK,Other,1.0,0.0,,2021-12-31
SYNID0200058125,CA,MB,WINNIPEG,4261,9.526819818211507,0.0,,2024-06-13
SYNID0200058288,CA,ON,NIAGARA FALLS,Other,0.0,0.0,2018-06-27,2022-05-02
SYNID0200058501,CA,ON,OTTAWA,7292,1.0,0.0,2021-02-27,2021-07-13
SYNID0200058562,CA,BC,SURREY,4272,2.0,346468.0,2008-08-24,2008-10-07
SYNID0200058595,CA,AB,EDMONTON,Other,1.0,0.0,2022-09-13,
SYNID0200058698,CA,NB,FREDERICTON,7721,1.0,0.0,2022-05-12,2022-09-28
SYNID0200058743,CA,,other,8653,4.0,0.0,2021-07-17,2020-01-02
SYNID0200058784,CA,ON,CARLETON PLACE,7771,1.0,0.0,2021-09-07,2021-09-21
SYNID0200058790,CA,,other,7739,,0.0,2015-05-26,2015-10-15
SYNID0200058803,CA,NB,FREDERICTON,7292,0.0,0.0,1990-11-15,1999-05-22
SYNID0200058815,CA,QC,MONTREAL,9841,1.0,415765.0,2020-10-19,
SYNID0200058828,CA,ON,BARRIE,7215,0.0,0.0,2013-08-17,2013-08-29
SYNID0200058942,CA,,other,9942,0.0,0.0,1990-06-12,1992-04-03
SYNID0200058992,CA,ON,BRADFORD,7215,,0.0,,2019-12-22
SYNID0200059266,CA,QC,MONTREAL,4561,1.0,0.0,2022-10-30,2023-06-11
SYNID0200059337,CA,ON,NORTH YORK,2499,1.0,60683.0,2015-12-07,2019-11-23
SYNID0200059389,CA,BC,KELOWNA,8669,10.0,881022.0,2020-05-27,2025-08-14
SYNID0200059410,CA,,other,7292,0.0,0.0,2024-12-26,2025-04-30
SYNID0200059448,CA,,other,7512,2.0,315654.0,,2016-12-03
SYNID0200059640,CA,,other,4411,2.0,214402.0,2017-05-30,2017-07-29
SYNID0200059735,CA,,other,6352,1.0,126537.0,2020-04-20,2020-06-23
SYNID0200059780,CA,NL,ST. JOHN'S,9712,1.0,0.0,1995-12-21,2017-03-10
SYNID0200059924,CA,ON,HUNTSVILLE,Other,2.0,292836.0,2012-03-20,2012-04-18
SYNID0200059954,CA,ON,MISSISSAUGA,7771,1.0,0.0,2021-10-19,2021-11-14
SYNID0200060132,CA,AB,FOOTHILLS,7215,2.0,1.0,1994-03-18,2023-11-03
SYNID0200060169,CA,BC,PRINCE GEORGE,Other,,503821.0,1994-12-08,2021-11-26
SYNID0200060241,CA,ON,TORONTO,9114,2.0,47468.0,2008-05-11,2008-07-03
SYNID0200060292,CA,,other,3192,0.0,409615.0,2006-12-14,2006-12-31
SYNID0200060564,CA,,other,Other,4.0,,2010-06-08,2019-08-07
SYNID0200060612,CA,ON,THORNHILL,7759,0.0,0.0,1985-06-25,1992-03-23
SYNID0200060860,CA,NB,SAINT JOHN,9851,0.0,0.0,2022-04-25,2022-07-04
SYNID0200060921,CA,ON,CARP,7771,,67631.0,2010-07-29,2010-11-09
SYNID0200060979,CA,BC,TERRACE,4239,0.0,56388.0,2015-07-14,2018-02-26
SYNID0200061115,CA,,other,6031,0.0,,2023-11-16,2013-12-24
SYNID0200061178,CA,NS,DARTMOUTH,7761,6.0,201972.0,1991-05-30,2012-02-12
SYNID0200061424,CA,ON,BRAMPTON,Other,0.0,0.0,2022-06-26,2022-06-03
SYNID0200061439,CA,,other,9949,,0.0,1996-09-27,2018-12-25
SYNID0200061628,CA,,other,4561,2.0,27260.0,1994-01-29,1995-09-25
SYNID0200061901,CA,ON,CAMBRIDGE,9861,1.0,0.0,2020-08-25,2020-12-30
SYNID0200061993,CA,AB,EDMONTON,Other,1.0,,2022-06-20,2022-12-28
SYNID0200062147,CA,BC,NORTH VANCOUVER,7611,1.0,241414.0,2014-11-08,2016-08-22
SYNID0200062233,CA,ON,MISSISSAUGA,8651,1.0,28532.0,2020-06-11,2021-01-01
SYNID0200062604,CA,,other,6031,2.0,260702.0,2013-10-06,2013-12-20
SYNID0200062673,CA,AB,EDMONTON,9711,0.0,0.0,1997-11-13,1992-04-04
SYNID0200062699,CA,,other,8599,4.0,137699.0,2013-06-13,2023-09-10
SYNID0200062723,CA,SK,SASKATOON,9639,1.0,0.0,2022-08-19,2022-11-12
SYNID0200062836,CA,,other,9821,0.0,0.0,1992-06-03,1993-05-09
SYNID0200062874,CA,AB,EDMONTON,4842,3.0,193462.0,2015-05-02,2015-10-23
SYNID0200062954,CA,,other,4565,0.0,,1996-10-16,1999-11-25
SYNID0200062998,CA,ON,LONDON,9999,2.0,672097.0,2020-08-21,2020-10-08
SYNID0200063219,CA,ON,RICHMOND HILL,7611,1.0,0.0,,2022-12-11
SYNID0200063338,CA,,other,9949,1.0,167670.0,2020-03-06,2020-05-11
SYNID0200063661,CA,ON,BARRIE,4235,1.0,0.0,2022-04-07,2022-08-29
SYNID0200063732,CA,,other,8599,15.0,552874.0,1993-10-29,
SYNID0200063734,CA,ON,TORONTO,5799,1.0,0.0,2015-01-23,2016-02-15
SYNID0200063843,CA,ON,BOLTON,0219,25.0,,2008-11-24,2008-12-14
SYNID0200064025,CA,,other,7215,2.0,0.0,1992-08-17,1992-10-23
SYNID0200064104,CA,,other,Other,20.0,4443883.0,2012-07-15,2015-10-16
SYNID0200064299,CA,ON,BRAMPTON,Other,6.0,,1990-03-08,1992-11-04
SYNID0200064460,CA,BC,VANCOUVER,6031,,174609.0,2002-06-03,2005-09-30
SYNID0200064620,CA,AB,CALGARY,4013,0.0,425720.0,2005-10-24,2005-11-04
SYNID0200064656,CA,ON,PICKERING,7215,1.0,,2022-03-27,2022-04-23
SYNID0200064688,CA,ON,NORTH YORK,8661,3.0,1488333.0,1989-10-30,1996-10-06
SYNID0200064955,CA,,other,0112,,37700.0,1995-07-11,1996-05-11
SYNID0200064981,CA,ON,OAKVILLE,9659,0.0,0.0,2003-10-25,2003-11-15
SYNID0200065007,CA,,other,8652,1.0,0.0,2016-01-24,2016-01-26
SYNID0200065260,CA,BC,BURNABY,6012,4.0,371855.0,2003-08-20,2013-04-29
SYNID0200065261,CA,AB,CALGARY,4842,1.0,0.0,2024-05-25,2024-06-13
SYNID0200065389,CA,,other,7761,2.0,1056394.0,2005-09-03,2008-02-16
SYNID0200065505,CA,,other,8652,95.0,7299738.0,2002-05-30,1907-12-21
SYNID0200065550,CA,ON,RICHMOND HILL,7771,1.0,67190.0,2011-11-02,
SYNID0200065729,CA,,other,Other,0.0,0.0,1968-07-24,1996-04-07
SYNID0200065748,CA,,other,0112,1.0,319749.0,2007-10-12,2017-04-13
SYNID0200065920,CA,AB,EDMONTON,Other,1.0,522515.0,2022-05-08,2022-06-27
SYNID0200065974,CA,QC,MONTREAL,4013,10.0,1091370.0,1992-09-20,2002-05-02
SYNID0200066012,CA,,other,4589,1.0,116788.0,,2017-12-14
SYNID0200066074,CA,,other,7771,1.0,0.0,2022-12-21,2022-12-23
SYNID0200066155,CA,,other,7712,,0.0,2020-04-19,2020-12-28
SYNID0200066271,CA,ON,TORONTO,Other,0.0,0.0,2024-04-19,2024-11-09
SYNID0200066377,CA,AB,FOOTHILLS,Other,0.0,0.0,2024-08-26,2024-08-31
SYNID0200066545,CA,ON,TORONTO,7215,2.0,173421.0,2022-11-11,
SYNID0200066555,CA,MB,WINNIPEG,Other,5.0,832633.0,2016-06-18,2017-07-16
SYNID0200066598,CA,,other,7721,3.0,0.0,2024-10-22,2024-12-21
SYNID0200066849,CA,ON,WATERLOO,7771,1.0,372575.0,2017-01-13,2017-08-23
SYNID0200066894,CA,QC,BROSSARD,9712,2.0,181392.0,2018-11-21,2018-11-27
SYNID0200066917,CA,,other,Other,0.0,0.0,1990-11-28,1992-05-05
SYNID0200067140,CA,,other,7731,0.0,268038.0,2012-05-16,2012-10-21
SYNID0200067334,CA,,other,7511,,120035.0,2014-10-22,2014-11-12
SYNID0200067478,CA,,other,7731,2.0,,2021-12-16,2024-05-30
SYNID0200067686,CA,AB,EDMONTON,9861,1.0,0.0,2011-04-08,2011-05-28
SYNID0200067891,CA,ON,VAUGHAN,4241,1.0,0.0,2024-08-11,2024-09-07
SYNID0200068031,CA,AB,ROCKY VIEW COUNTY,7215,,149658.0,2015-11-02,2015-12-16
SYNID0200068446,CA,ON,TORONTO,9631,1.0,0.0,2024-09-03,2024-11-23
SYNID0200068503,CA,ON,BURLINGTON,8671,1.0,0.0,2020-01-09,2021-06-28
SYNID0200068741,CA,ON,PICKERING,7791,1.0,0.0,2024-07-03,2024-07-21
SYNID0200068793,CA,ON,SCARBOROUGH,0141,1.0,0.0,2019-10-16,2019-12-09
SYNID0200068879,CA,,other,7771,6.0,433925.0,2005-08-26,2011-07-06
SYNID0200069185,CA,PE,CHARLOTTETOWN,7761,1.0,203734.0,2021-11-04,2021-12-03
SYNID0200069339,CA,,other,4239,1.0,0.0,2021-06-12,2021-10-27
SYNID0200069354,CA,ON,SCARBOROUGH,5511,0.0,,2008-08-02,2008-03-26
SYNID0200069518,CA,AB,CHESTERMERE,7292,0.0,0.0,2022-04-03,2022-07-26
SYNID0200069592,CA,ON,BURLINGTON,9999,1.0,77997.0,2021-09-17,2023-06-18
SYNID0200070113,CA,,other,7215,4.0,155243.0,1987-01-11,1992-07-27
SYNID0200070114,CA,AB,CALGARY,7791,1.0,31135.0,2020-12-11,2021-01-01
SYNID0200070254,CA,,other,9821,1.0,473216.0,,1994-04-27
SYNID0200070290,CA,,other,Other,1.0,80630.0,2006-05-27,2021-01-26
SYNID0200070473,CA,ON,ETOBICOKE,Other,,294638.0,2016-03-17,2015-01-26
SYNID0200070554,CA,ON,WINDSOR,Other,0.0,82143.0,1989-08-23,1992-11-13
SYNID0200070562,CA,,other,7292,0.0,0.0,2024-04-12,
SYNID0200070724,CA,ON,SCARBOROUGH,4561,0.0,0.0,2010-04-22,2015-12-20
SYNID0200071039,CA,ON,BROCKVILLE,4013,2.0,330893.0,2013-09-20,2013-12-04
SYNID0200071381,CA,,other,Other,3.0,138048.0,2017-01-28,2019-12-18
SYNID0200071397,CA,,other,Other,2.0,346277.0,2007-04-16,2007-08-06
SYNID0200071426,CA,,other,Other,0.0,0.0,1994-08-13,
SYNID0200071594,CA,ON,SCARBOROUGH,7799,,128980.0,2011-02-10,2011-10-08
SYNID0200071595,CA,ON,TORONTO,7771,1.0,0.0,2017-07-09,2017-10-05
SYNID0200071646,CA,BC,FERNIE,8653,1.0,,2010-10-19,2013-08-01
SYNID0200071672,CA,,other,Other,6.0,106404.0,2008-09-26,2019-05-28
SYNID0200071743,CA,ON,WHITBY,9114,0.0,0.0,1976-11-05,2004-03-16
SYNID0200071936,CA,BC,BURNABY,9962,0.0,0.0,2003-03-12,2004-10-16
SYNID0200071974,CA,BC,WEST VANCOUVER,Other,0.0,0.0,2003-01-18,2003-09-05
SYNID0200072326,CA,,other,7215,3.0,31316.0,2020-08-22,2023-05-07
SYNID0200072663,CA,BC,NEW WESTMINSTER,7215,1.0,0.0,2021-05-21,2021-11-08
SYNID0200072714,CA,ON,SUDBURY,Other,20.0,1506386.0,1988-02-07,2010-06-05
SYNID0200072767,CA,AB,CALGARY,4013,4.0,59910.0,2017-08-16,2017-09-29
SYNID0200072835,CA,ON,AURORA,9631,0.0,0.0,2019-03-13,2019-11-07
SYNID0200072882,CA,,other,9799,1.0,0.0,2022-06-09,2022-12-23
SYNID0200072894,CA,,other,Other,0.0,0.0,2007-04-01,2007-11-03
SYNID0200072991,CA,NB,MONCTON,7215,0.0,0.0,2017-02-25,2017-03-28
SYNID0200073252,CA,,other,7215,1.0,2093.0,1995-11-10,1995-11-11
SYNID0200073350,CA,,other,4241,0.0,56957.0,2019-06-20,2019-12-19
SYNID0200073367,CA,NL,ST. JOHN'S,Other,2.0,690909.0,,2022-12-29
SYNID0200073448,CA,,other,9211,1.0,45524.0,2003-08-27,2009-12-22
SYNID0200073454,CA,MB,WINNIPEG,4491,2.0,172399.0,2019-07-20,2022-08-24
SYNID0200073722,CA,,other,Other,0.0,0.0,2021-07-07,2021-07-20
SYNID0200073933,CA,,other,Other,0.0,0.0,1994-12-01,1996-05-31
SYNID0200073944,CA,ON,TORONTO,9861,0.0,0.0,2010-02-02,2010-03-07
SYNID0200074025,CA,ON,KEMPTVILLE,6032,1.0,83308.0,,2004-12-07
SYNID0200074039,CA,ON,TORONTO,7215,1.0,0.0,2022-02-03,2022-09-03
SYNID0200074174,CA,,other,9821,1.0,505169.0,2011-12-23,
SYNID0200074201,CA,,other,6413,2.0,0.0,2024-01-08,2024-03-27
SYNID0200074304,CA,ON,TORONTO,Other,8.0,418123.0,1984-11-07,1992-01-05
SYNID0200074591,CA,ON,MISSISSAUGA,7739,2.0,0.0,2024-11-17,2024-12-07
SYNID0200074594,CA,MB,WINNIPEG,7215,2.0,,2012-01-23,2013-01-07
SYNID0200075093,CA,ON,OSHAWA,8653,0.0,0.0,1992-03-24,1992-11-15
