customer_id,country,province,city,gender,marital_status,occupation_code,income,birth_date,onboard_date
SYNID0100059490,CA,,other,MALE,Single,STUDENT,8.0,2012-10-31,2012-11-04
SYNID0100059769,CA,,other,MALE,Married,11100,77051.0,1979-11-06,
SYNID0100060456,CA,ON,RICHMOND HILL,FEMALE,Unknown,OTHER,44154.0,1986-09-21,2015-07-09
SYNID0100060458,CA,BC,VICTORIA,FEMALE,Single,12010,84254.0,1992-11-22,2012-03-06
SYNID0100060562,CA,,other,MALE,Married,RETIRED,85408.0,1959-04-15,1986-10-04
SYNID0100060727,CA,,other,FEMALE,Married,73300,53587.0,1985-01-22,
SYNID0100060883,CA,,other,FEMALE,Unknown,73300,,1972-08-01,2022-04-30
SYNID0100060969,CA,ON,KITCHENER,FEMALE,Single,RETIRED,26506.0,1952-11-25,1991-02-10
SYNID0100061097,CA,,other,,Married,UNEMPLOYED,10285.0,1973-04-15,1992-10-03
SYNID0100062156,CA,,other,MALE,Single,11102,9.0,1999-10-03,2002-03-02
SYNID0100062402,CA,NS,HALIFAX,MALE,Single,SELF_EMPLOYED,42008.0,2000-03-18,2012-12-06
SYNID0100062584,CA,ON,MARKHAM,FEMALE,,OTHER,23833.0,1997-08-11,2020-02-06
SYNID0100063099,CA,NB,SAINT JOHN,MALE,Single,OTHER,166963.0,1979-11-25,2001-06-25
SYNID0100063274,CA,AB,EDMONTON,MALE,Single,OTHER,32631.0,1974-08-08,1991-03-25
SYNID0100063316,CA,MB,WINNIPEG,FEMALE,Married,RETIRED,15.0,1946-11-07,2006-04-13
SYNID0100063360,CA,,other,MALE,Divorced,RETIRED,32296.0,1948-09-07,2000-07-23
SYNID0100063472,CA,ON,TORONTO,MALE,Married,SELF_EMPLOYED,51158.0,1988-07-12,2018-02-12
SYNID0100063874,CA,,other,MALE,Married,SELF_EMPLOYED,25845.0,1959-09-24,1992-11-20
SYNID0100063994,CA,,other,MALE,Married,UNEMPLOYED,,1979-09-18,2015-06-03
SYNID0100064304,CA,ON,NORTH YORK,FEMALE,Single,14200,,2002-12-26,2023-12-29
SYNID0100064470,CA,AB,EDMONTON,FEMALE,Single,12010,10.0,1995-07-24,2017-03-23
SYNID0100064485,CA,,other,FEMALE,Single,STUDENT,15.0,2010-03-10,2019-02-27
SYNID0100064835,CA,ON,TORONTO,FEMALE,Unknown,OTHER,,1937-05-03,
SYNID0100064958,CA,NS,HALIFAX,,Married,SELF_EMPLOYED,,1947-11-02,1997-03-26
SYNID0100065426,CA,MB,WINNIPEG,FEMALE,Single,14100,49208.0,1987-04-20,1996-10-29
SYNID0100065920,CA,,other,MALE,,12010,71818.0,1983-12-04,2018-08-28
SYNID0100066045,CA,BC,LANGLEY,FEMALE,Married,10019,60992.0,1960-10-21,2013-08-18
SYNID0100067005,CA,ON,BRADFORD,FEMALE,Single,UNEMPLOYED,8.0,2009-11-19,2023-07-11
SYNID0100067029,CA,AB,EDMONTON,MALE,Married,RETIRED,71882.0,1946-12-06,1999-06-23
SYNID0100067162,CA,,other,,Married,UNEMPLOYED,10.0,1990-09-03,1999-02-18
SYNID0100067177,CA,ON,BRAMPTON,MALE,,OTHER,63981.0,1998-08-10,2020-01-01
SYNID0100067217,CA,ON,ST CATHARINES,,Single,OTHER,78654.0,1998-02-02,2020-06-01
SYNID0100067250,CA,NB,FREDERICTON,MALE,Married,OTHER,24654.0,1968-11-05,2007-11-27
SYNID0100067364,CA,MB,WINNIPEG,MALE,Unknown,SELF_EMPLOYED,,,2024-10-03
SYNID0100067531,CA,ON,BURLINGTON,FEMALE,Married,90010,45390.0,1981-02-27,2019-09-20
SYNID0100067628,CA,ON,STONEY CREEK,,Widowed,RETIRED,9860.0,1936-02-23,1990-06-21
SYNID0100067668,CA,,other,FEMALE,,UNEMPLOYED,10.0,1983-08-19,2010-12-20
SYNID0100067868,CA,BC,VANCOUVER,MALE,Single,STUDENT,,1992-12-27,2024-04-24
SYNID0100067899,CA,ON,MISSISSAUGA,MALE,Unknown,OTHER,,2003-12-04,2009-09-08
SYNID0100067923,CA,ON,BRANTFORD,MALE,Married,SELF_EMPLOYED,,1962-07-30,1995-04-11
SYNID0100068308,CA,ON,BRAMPTON,,Married,73300,53442.0,1969-03-13,1996-07-04
SYNID0100068500,CA,AB,EDMONTON,MALE,Single,OTHER,42346.0,1961-10-25,1992-08-23
SYNID0100068537,CA,AB,LETHBRIDGE,FEMALE,Married,41200,51721.0,,2018-05-23
SYNID0100068610,CA,AB,EDMONTON,FEMALE,Single,OTHER,14.0,1999-10-03,2019-06-01
SYNID0100068662,CA,ON,MARKHAM,MALE,Married,10019,,1992-03-16,2022-05-23
SYNID0100068749,CA,BC,SURREY,,Married,10019,65462.0,1995-12-30,2023-03-28
SYNID0100068783,CA,MB,WINNIPEG,MALE,Married,OTHER,233566.0,1980-02-01,2004-12-15
SYNID0100068792,CA,BC,KELOWNA,FEMALE,Married,OTHER,15.0,1982-09-14,1997-07-03
SYNID0100068815,CA,ON,NIAGARA FALLS,FEMALE,Unknown,STUDENT,15.0,2005-01-20,2023-03-22
SYNID0100068827,CA,,other,MALE,,RETIRED,44161.0,1962-07-29,1999-01-13
SYNID0100069423,CA,SK,PRINCE ALBERT,,Married,OTHER,39158.0,1967-12-11,2011-01-21
SYNID0100069524,CA,ON,TORONTO,FEMALE,Married,11100,,1974-01-07,2017-01-20
SYNID0100069632,CA,ON,WOODBRIDGE,MALE,Married,SELF_EMPLOYED,,1968-04-13,2013-03-23
SYNID0100069844,CA,ON,OTTAWA,,Married,OTHER,22290.0,,2002-03-11
SYNID0100069957,CA,ON,KINGSTON,MALE,Married,SELF_EMPLOYED,21763.0,1991-04-07,2020-07-17
SYNID0100069965,CA,ON,KITCHENER,FEMALE,Single,73300,54088.0,1979-02-02,1992-10-26
SYNID0100070134,CA,ON,PETERBOROUGH,FEMALE,Married,OTHER,87582.0,1982-07-27,2005-12-31
SYNID0100070399,CA,AB,MEDICINE HAT,MALE,,10019,63124.0,1971-09-13,1998-02-25
SYNID0100070470,CA,ON,TORONTO,FEMALE,Married,RETIRED,24420.0,,1992-06-12
SYNID0100070564,CA,ON,ETOBICOKE,MALE,Single,RETIRED,,1962-09-14,1997-09-23
SYNID0100070637,CA,,other,MALE,Unknown,UNEMPLOYED,,1988-01-29,1997-12-25
SYNID0100070688,CA,NS,HALIFAX,MALE,Unknown,SELF_EMPLOYED,,,2018-03-16
SYNID0100071116,CA,ON,OTTAWA,FEMALE,Single,OTHER,94260.0,1968-06-01,1986-08-31
SYNID0100071235,CA,,other,FEMALE,Single,OTHER,21892.0,1986-11-03,2005-05-15
SYNID0100071380,CA,ON,SCARBOROUGH,,Single,STUDENT,15.0,2004-04-15,2008-10-04
SYNID0100071621,CA,ON,PICKERING,MALE,Married,OTHER,104806.0,1964-06-19,1997-06-20
SYNID0100071649,CA,,other,MALE,Single,RETIRED,70038.0,1970-10-20,1992-09-22
SYNID0100072177,CA,,other,MALE,Single,STUDENT,,2006-02-23,2023-07-09
SYNID0100072346,CA,AB,CALGARY,MALE,Married,RETIRED,12693.0,1950-01-23,
SYNID0100072688,CA,ON,OSHAWA,FEMALE,Single,OTHER,131228.0,1973-04-22,1992-07-31
SYNID0100073103,CA,,other,FEMALE,,UNEMPLOYED,,,1997-09-05
SYNID0100073359,CA,,other,FEMALE,Married,RETIRED,15.0,1966-11-13,1990-12-10
SYNID0100073582,CA,BC,COQUITLAM,MALE,Single,60010,163529.0,1982-09-12,2014-06-18
SYNID0100073852,CA,BC,VICTORIA,FEMALE,Divorced,OTHER,116938.0,1973-03-18,2007-10-12
SYNID0100074035,CA,AB,CALGARY,MALE,Single,OTHER,21766.0,1955-01-02,
SYNID0100074225,CA,AB,CALGARY,,Single,21301,10.0,2001-12-12,2023-06-10
SYNID0100074354,CA,ON,AJAX,MALE,,RETIRED,,1946-09-10,2014-01-02
SYNID0100074987,CA,AB,EDMONTON,FEMALE,Single,SELF_EMPLOYED,,1986-04-13,2004-07-18
SYNID0100075150,CA,ON,BRAMPTON,MALE,Married,20012,97040.0,1983-09-28,
SYNID0100075153,CA,ON,LINDSAY,FEMALE,Married,313,,1970-06-13,2000-10-09
SYNID0100075323,CA,NS,HALIFAX,FEMALE,Unknown,STUDENT,,2005-04-22,2024-01-04
SYNID0100075482,CA,ON,TORONTO,,Married,12010,,1982-02-06,2013-06-28
SYNID0100075839,CA,ON,BARRIE,FEMALE,Married,UNEMPLOYED,,1990-12-31,2017-11-13
SYNID0100076028,CA,MB,WINNIPEG,FEMALE,Unknown,OTHER,,1985-02-03,
SYNID0100076341,CA,ON,STITTSVILLE,MALE,,31209,40394.0,1994-03-23,2014-05-11
SYNID0100076516,CA,ON,STITTSVILLE,FEMALE,Unknown,RETIRED,,,
SYNID0100076652,CA,,other,FEMALE,Married,42202,,1984-10-12,
SYNID0100076913,CA,AB,EDMONTON,FEMALE,Single,UNEMPLOYED,,2002-08-29,2021-08-17
SYNID0100077134,CA,ON,WELLAND,FEMALE,Single,RETIRED,,1951-06-30,2016-06-18
SYNID0100077243,CA,BC,SURREY,FEMALE,Single,RETIRED,66190.0,1967-03-31,2014-11-14
SYNID0100077523,CA,,other,FEMALE,Married,OTHER,26495.0,1960-02-19,1991-01-23
SYNID0100077995,CA,ON,MISSISSAUGA,MALE,Married,SELF_EMPLOYED,152475.0,1962-09-25,
SYNID0100078139,CA,NS,DARTMOUTH,FEMALE,Single,65100,57469.0,1970-08-28,2006-06-13
SYNID0100078203,CA,ON,BRAMPTON,FEMALE,Married,12010,37551.0,1976-05-05,1992-06-22
SYNID0100078242,CA,,other,MALE,Married,SELF_EMPLOYED,,1992-05-05,2020-08-22
SYNID0100078265,CA,ON,WINDSOR,FEMALE,Married,14200,31194.0,1984-04-24,2017-05-05
SYNID0100078395,CA,,other,MALE,Unknown,STUDENT,,1999-02-08,2024-08-02
SYNID0100078409,CA,ON,RICHMOND HILL,FEMALE,Single,STUDENT,9.0,2001-02-16,2019-06-09
SYNID0100078509,CA,,other,,Single,OTHER,101050.0,1979-02-17,1992-09-11
SYNID0100078564,CA,BC,SURREY,FEMALE,Single,RETIRED,24251.0,1954-06-17,2010-12-15
SYNID0100078622,CA,,other,FEMALE,Single,UNEMPLOYED,50176.0,1989-02-17,2004-01-01
SYNID0100078650,CA,SK,SASKATOON,FEMALE,Married,831,20420.0,1983-10-09,2017-12-21
SYNID0100079311,CA,ON,TORONTO,FEMALE,Unknown,STUDENT,,2004-07-18,2024-04-11
SYNID0100079374,CA,AB,AIRDRIE,,Single,21399,,2007-05-21,2023-09-10
SYNID0100079439,CA,,other,FEMALE,Married,13111,36924.0,,2023-03-11
SYNID0100079518,CA,MB,WINNIPEG,FEMALE,,UNEMPLOYED,9.0,1984-04-08,2020-12-24
SYNID0100079658,CA,ON,TORONTO,MALE,Married,RETIRED,50635.0,1942-12-20,1997-11-25
SYNID0100080063,CA,,other,FEMALE,Married,9201,80088.0,1982-05-08,2012-08-18
SYNID0100080298,CA,,other,FEMALE,Married,OTHER,35966.0,,
SYNID0100080577,CA,,other,FEMALE,,74102,38746.0,2002-10-22,
SYNID0100080937,CA,,other,MALE,Married,RETIRED,21636.0,1960-03-28,2010-02-18
SYNID0100081225,CA,,other,FEMALE,Married,41220,72080.0,1985-12-14,2016-03-18
SYNID0100081265,CA,QC,GATINEAU,FEMALE,Single,OTHER,13.0,2001-10-25,2019-05-31
SYNID0100081360,CA,NS,BEDFORD,MALE,Married,RETIRED,47355.0,1962-12-30,1998-12-22
SYNID0100082216,CA,BC,SURREY,FEMALE,Unknown,OTHER,10.0,1992-04-05,
SYNID0100082291,CA,AB,CALGARY,MALE,Single,SELF_EMPLOYED,107084.0,1972-10-29,
SYNID0100082343,CA,ON,STOUFFVILLE,MALE,Married,12010,59638.0,1990-05-09,2018-09-10
SYNID0100082513,CA,AB,CALGARY,FEMALE,Married,OTHER,,1980-01-05,2021-05-16
SYNID0100082541,CA,,other,FEMALE,Married,SELF_EMPLOYED,78578.0,1981-03-21,2019-10-01
SYNID0100083124,CA,NB,MONCTON,MALE,Unknown,SELF_EMPLOYED,26268.0,1962-09-28,2000-08-28
SYNID0100083243,CA,NB,QUISPAMSIS,FEMALE,Unknown,10019,,1972-05-09,
SYNID0100083294,CA,,other,MALE,Married,OTHER,25805.0,1985-04-30,2009-03-26
SYNID0100083585,CA,BC,SURREY,FEMALE,Married,73301,37270.0,,2023-12-20
SYNID0100083736,CA,ON,TORONTO,FEMALE,Single,STUDENT,,,2020-05-19
SYNID0100084083,CA,QC,MONTREAL,FEMALE,Single,313,25528.0,1994-06-01,
SYNID0100084135,CA,ON,SCARBOROUGH,MALE,Married,20012,142336.0,1972-10-15,2007-08-19
SYNID0100084277,CA,BC,SURREY,MALE,Single,OTHER,10.0,2004-03-27,2011-06-05
SYNID0100084306,CA,ON,BRAMPTON,,Single,10011,35607.0,1996-02-17,2016-07-30
SYNID0100084308,CA,BC,MAPLE RIDGE,,Married,UNEMPLOYED,,1973-03-15,2022-08-18
SYNID0100084693,CA,,other,MALE,Married,UNEMPLOYED,36851.0,,1992-06-13
SYNID0100085002,CA,MB,WINNIPEG,MALE,Married,RETIRED,56254.0,1940-06-28,2012-09-26
SYNID0100085106,CA,,other,FEMALE,Married,10010,,1977-03-30,2023-11-02
SYNID0100085416,CA,,other,FEMALE,Unknown,STUDENT,,2001-02-07,2024-03-01
SYNID0100085712,CA,BC,SURREY,FEMALE,Single,,69005.0,1965-06-24,1997-02-10
SYNID0100085836,CA,,other,FEMALE,Single,UNEMPLOYED,16.0,2001-01-08,2020-11-28
SYNID0100086014,CA,ON,GLOUCESTER,MALE,Married,10019,,,2009-03-04
SYNID0100087043,CA,QC,BROSSARD,MALE,,UNEMPLOYED,,1970-02-02,2019-05-24
SYNID0100087342,CA,,other,FEMALE,Unknown,RETIRED,9379.0,1963-03-16,2024-06-24
SYNID0100087425,CA,ON,TORONTO,MALE,Married,RETIRED,14.0,1935-01-26,1996-12-01
SYNID0100087546,CA,AB,CALGARY,FEMALE,,33102,20190.0,1957-05-20,2001-08-04
SYNID0100087564,CA,ON,TORONTO,,Single,11101,26675.0,2000-03-26,2021-08-13
SYNID0100087809,CA,,other,FEMALE,Single,RETIRED,59171.0,1960-04-08,1990-09-28
SYNID0100088272,CA,,other,FEMALE,Married,13100,26828.0,,1992-07-20
SYNID0100088455,CA,,other,FEMALE,Married,SELF_EMPLOYED,15415.0,1984-03-08,2006-04-22
SYNID0100088505,CA,,other,FEMALE,Married,SELF_EMPLOYED,172642.0,1972-05-19,2008-07-27
SYNID0100088603,CA,NS,DARTMOUTH,MALE,Unknown,63101,,1999-06-03,2022-01-02
SYNID0100088611,CA,BC,other,FEMALE,,OTHER,,,
SYNID0100088987,CA,,other,MALE,Married,RETIRED,72152.0,1950-11-05,1987-10-15
SYNID0100089434,CA,AB,MEDICINE HAT,FEMALE,Unknown,RETIRED,10.0,1953-12-08,2009-09-05
SYNID0100089552,CA,ON,MISSISSAUGA,MALE,Unknown,UNEMPLOYED,16.0,1981-10-13,2015-09-19
SYNID0100089992,CA,ON,TORONTO,FEMALE,Married,RETIRED,14552.0,,1986-05-25
SYNID0100090190,CA,ON,WINDSOR,MALE,Married,OTHER,62463.0,1975-06-28,2015-09-14
SYNID0100090388,CA,,other,FEMALE,Married,10019,,,1993-12-16
SYNID0100090759,CA,AB,LEDUC,FEMALE,Married,10010,47880.0,,2010-08-13
SYNID0100090794,CA,,other,,Married,RETIRED,6834.0,1942-10-30,1992-09-19
SYNID0100090868,CA,ON,OTTAWA,MALE,Married,OTHER,55703.0,1976-11-27,1990-06-02
SYNID0100091306,CA,,other,FEMALE,Widowed,RETIRED,14583.0,1956-08-25,1987-10-22
SYNID0100091570,CA,ON,TORONTO,,Single,10029,,1981-01-19,2021-07-15
SYNID0100091865,CA,,other,FEMALE,Married,UNEMPLOYED,,1954-02-04,1992-12-20
SYNID0100091953,CA,,other,FEMALE,,STUDENT,,,2023-09-22
SYNID0100092221,CA,ON,GUELPH,FEMALE,Single,STUDENT,,2008-03-18,2024-08-01
SYNID0100092236,CA,BC,NANAIMO,MALE,Married,60010,67323.0,1955-10-22,2000-07-10
SYNID0100092359,CA,BC,VERNON,FEMALE,Single,RETIRED,,1999-04-05,
SYNID0100092463,CA,ON,LONDON,FEMALE,,22301,52362.0,1980-03-16,
SYNID0100092493,CA,,other,,Unknown,RETIRED,24100.0,,2019-10-07
SYNID0100092711,CA,,other,MALE,Single,OTHER,49216.0,1971-03-18,1997-01-14
SYNID0100092825,CA,BC,NORTH VANCOUVER,FEMALE,Unknown,STUDENT,10.0,2021-11-08,2022-07-25
SYNID0100092948,CA,,other,MALE,Married,SELF_EMPLOYED,108861.0,1969-01-01,1996-11-20
SYNID0100093365,CA,ON,BARRIE,,,UNEMPLOYED,,,
SYNID0100093761,CA,ON,TORONTO,MALE,Married,13100,96896.0,1979-12-27,2005-06-17
SYNID0100093807,CA,,other,MALE,Married,12010,116457.0,1984-07-25,2014-12-08
SYNID0100093833,CA,,other,FEMALE,Single,STUDENT,16.0,1999-01-27,2000-07-12
SYNID0100094154,CA,,other,FEMALE,Widowed,RETIRED,22814.0,1943-04-07,1996-08-03
SYNID0100094869,CA,,other,MALE,Married,RETIRED,,1963-02-18,1992-04-13
SYNID0100094906,CA,ON,KANATA,FEMALE,,STUDENT,,2003-10-05,2023-05-22
SYNID0100095372,CA,,other,MALE,Married,65100,73049.0,,1995-06-21
SYNID0100095455,CA,ON,HAMILTON,MALE,Single,UNEMPLOYED,15.0,1964-05-31,2002-08-02
SYNID0100095620,CA,ON,BRAMPTON,MALE,Married,OTHER,105540.0,1966-07-26,1999-06-18
SYNID0100095651,CA,,other,MALE,Married,UNEMPLOYED,13048.0,1952-06-19,1991-06-12
SYNID0100095747,CA,AB,EDMONTON,FEMALE,Single,OTHER,67191.0,1987-10-25,2013-10-26
SYNID0100095856,CA,ON,AJAX,MALE,,SELF_EMPLOYED,42537.0,1995-05-31,2014-10-26
SYNID0100095898,CA,ON,OTTAWA,MALE,Single,STUDENT,,2000-10-01,2021-01-06
SYNID0100095907,CA,,other,MALE,Married,95109,48651.0,1992-06-04,2015-10-27
SYNID0100095968,CA,ON,GUELPH,FEMALE,Married,21321,22189.0,,1992-06-01
SYNID0100096038,CA,ON,BURLINGTON,FEMALE,Married,9201,100940.0,1972-11-30,2021-04-08
SYNID0100096061,CA,ON,MISSISSAUGA,FEMALE,Single,RETIRED,58208.0,1952-06-18,1997-05-21
SYNID0100096157,CA,ON,AURORA,MALE,Unknown,OTHER,,1980-01-10,2022-02-24
SYNID0100096175,CA,,other,,Single,10019,24011.0,1989-01-11,1992-08-05
SYNID0100096360,CA,NB,MONCTON,MALE,Single,SELF_EMPLOYED,117505.0,1999-08-02,2019-04-09
SYNID0100096445,CA,ON,TORONTO,MALE,Single,OTHER,51751.0,1966-05-23,1994-06-02
SYNID0100096758,CA,ON,SCARBOROUGH,MALE,Married,UNEMPLOYED,9.0,1957-09-27,2019-08-13
SYNID0100096912,CA,BC,COURTENAY,FEMALE,Single,14102,19921.0,,2011-01-05
SYNID0100097443,CA,ON,BRAMPTON,MALE,Single,STUDENT,10.0,2010-11-08,2021-12-15
SYNID0100097523,CA,ON,GLOUCESTER,FEMALE,Married,OTHER,17695.0,1988-06-03,2009-06-03
SYNID0100097584,CA,ON,BRAMPTON,MALE,Married,SELF_EMPLOYED,80589.0,1963-03-18,2010-06-02
SYNID0100097915,CA,ON,TORONTO,FEMALE,Married,RETIRED,44519.0,1964-12-02,2009-08-22
SYNID0100098045,CA,AB,SPRUCE GROVE,FEMALE,Married,SELF_EMPLOYED,73825.0,1978-01-28,2008-02-15
SYNID0100098417,CA,ON,OAKVILLE,FEMALE,Married,UNEMPLOYED,,1971-02-11,2003-08-12
SYNID0100098525,CA,ON,PETERBOROUGH,MALE,Married,RETIRED,23942.0,1953-11-11,2003-05-05
SYNID0100099223,CA,,other,FEMALE,Single,RETIRED,19243.0,1955-09-16,2013-11-22
SYNID0100099312,CA,ON,TORONTO,,Married,72310,21228.0,1974-01-08,2002-04-25
SYNID0100099617,CA,QC,MONTREAL,MALE,Married,OTHER,27822.0,1972-02-26,2018-05-30
SYNID0100099677,CA,,other,MALE,Single,OTHER,48810.0,1966-06-20,1990-08-22
SYNID0100100208,CA,,other,MALE,,42202,,1980-01-28,
SYNID0100100684,CA,,other,MALE,Married,RETIRED,50430.0,1952-12-13,2006-11-23
SYNID0100100859,CA,AB,RED DEER,MALE,Married,RETIRED,120799.0,1960-05-12,1992-12-15
SYNID0100101009,CA,AB,RED DEER,FEMALE,Single,RETIRED,16642.0,1933-02-09,1997-12-14
SYNID0100101090,CA,ON,COURTICE,MALE,Married,SELF_EMPLOYED,,1958-07-06,2000-03-07
SYNID0100101105,CA,,other,FEMALE,Married,313,26439.0,1964-02-23,2012-07-16
SYNID0100101157,CA,MB,WINNIPEG,FEMALE,Single,14101,,2002-11-02,2021-01-23
SYNID0100101393,CA,,other,FEMALE,Unknown,OTHER,20058.0,1990-12-02,2024-11-15
SYNID0100101493,CA,ON,WOODSTOCK,FEMALE,Divorced,RETIRED,50097.0,1954-05-06,1993-02-18
SYNID0100101898,CA,ON,LONDON,FEMALE,Married,70010,,1991-06-01,
SYNID0100102514,CA,ON,WOODSTOCK,FEMALE,Single,313,67607.0,1992-08-20,
SYNID0100102587,CA,,other,MALE,Unknown,STUDENT,,2003-01-05,2022-09-19
SYNID0100102835,CA,ON,TORONTO,FEMALE,Single,STUDENT,,2003-12-01,2023-10-13
SYNID0100102872,CA,ON,STRATFORD,FEMALE,Married,10010,125230.0,1974-02-13,2006-08-20
SYNID0100103059,CA,ON,SAULT STE. MARIE,MALE,Married,OTHER,41611.0,1988-01-27,2019-05-04
SYNID0100103070,CA,ON,MILTON,MALE,Unknown,OTHER,,2000-08-28,2022-06-05
SYNID0100103177,CA,ON,LONDON,FEMALE,Married,UNEMPLOYED,,1992-06-08,2020-03-16
SYNID0100103354,CA,ON,MISSISSAUGA,MALE,Married,RETIRED,56314.0,1952-01-02,1992-07-27
SYNID0100103920,CA,,other,MALE,Single,RETIRED,,1960-09-13,1995-10-11
SYNID0100104133,CA,ON,OTTAWA,FEMALE,Single,73300,9.0,1998-08-19,2011-05-29
SYNID0100104357,CA,,other,MALE,Married,RETIRED,39855.0,,1983-08-25
SYNID0100104595,CA,,other,MALE,Unknown,14200,15.0,2005-11-10,2016-05-10
SYNID0100104707,CA,,other,FEMALE,Single,10011,89549.0,1977-10-15,1997-09-28
SYNID0100104939,CA,AB,CALGARY,,Single,OTHER,39190.0,1981-03-26,1993-05-08
SYNID0100105089,CA,ON,NEWMARKET,MALE,Married,SELF_EMPLOYED,101781.0,1977-04-02,2015-10-15
SYNID0100105128,CA,,other,MALE,Single,STUDENT,,2007-02-13,2021-11-08
SYNID0100105185,CA,,other,MALE,Married,RETIRED,,1951-10-03,1992-07-12
SYNID0100105208,CA,,other,MALE,Unknown,STUDENT,9.0,2011-12-23,2023-09-09
SYNID0100105426,CA,,other,FEMALE,Married,RETIRED,21876.0,1941-10-27,1992-06-08
SYNID0100105596,CA,,other,MALE,Widowed,SELF_EMPLOYED,36947.0,1956-07-13,1993-12-30
SYNID0100105755,CA,,other,MALE,Married,OTHER,,1966-04-14,2009-02-12
SYNID0100105795,CA,MB,WINNIPEG,FEMALE,Unknown,6004,12337.0,2001-01-21,2020-10-12
SYNID0100105821,CA,,other,FEMALE,Single,STUDENT,,,2005-09-14
SYNID0100105949,CA,,other,MALE,Married,OTHER,32551.0,1969-05-30,1995-02-20
SYNID0100106061,CA,ON,MARKHAM,MALE,Married,OTHER,88504.0,1960-05-16,2008-01-22
SYNID0100106225,CA,AB,MEDICINE HAT,MALE,Single,STUDENT,,2004-11-15,2016-07-28
SYNID0100106314,CA,,other,MALE,Divorced,RETIRED,14554.0,1947-11-19,1990-05-24
SYNID0100106349,CA,AB,EDMONTON,MALE,Single,OTHER,30597.0,1996-05-22,2015-05-28
SYNID0100106391,CA,ON,THUNDER BAY,FEMALE,Single,STUDENT,,2001-12-26,2023-01-31
SYNID0100106397,CA,ON,BOLTON,FEMALE,Single,41101,58699.0,1970-05-14,1990-12-04
SYNID0100106699,CA,,other,MALE,Married,UNEMPLOYED,51842.0,1967-08-07,1997-06-29
SYNID0100106792,CA,ON,PICKERING,FEMALE,Unknown,OTHER,17019.0,1951-09-02,2005-09-18
SYNID0100106797,CA,ON,BRAMPTON,FEMALE,,65100,17401.0,1990-07-12,2024-12-05
SYNID0100107241,CA,ON,BRAMPTON,FEMALE,,UNEMPLOYED,22656.0,1968-07-02,2002-09-03
SYNID0100107369,CA,,other,FEMALE,,RETIRED,25052.0,1960-04-28,2002-03-28
SYNID0100107610,CA,ON,OTTAWA,MALE,Married,RETIRED,90685.0,1957-06-27,2000-10-13
SYNID0100107797,CA,,other,MALE,Married,OTHER,45602.0,1959-03-28,1987-12-18
SYNID0100108189,CA,ON,TORONTO,MALE,Single,RETIRED,15608.0,1943-04-07,2004-07-30
SYNID0100108469,CA,AB,EDMONTON,FEMALE,,0,,1976-03-16,2011-10-15
SYNID0100108565,CA,,other,FEMALE,Single,STUDENT,14.0,1996-09-07,2022-08-28
SYNID0100108871,CA,,other,MALE,Married,OTHER,,1980-11-24,2018-07-11
SYNID0100109970,CA,BC,KELOWNA,MALE,Single,OTHER,25131.0,1969-06-19,2000-02-06
SYNID0100110070,CA,QC,LAVAL,MALE,,SELF_EMPLOYED,36921.0,1972-07-01,
SYNID0100110441,CA,ON,NORTH YORK,FEMALE,Married,30010,26446.0,1981-10-16,2016-05-02
SYNID0100110561,CA,NL,ST. JOHN'S,MALE,Single,33102,,1996-10-21,2012-08-22
SYNID0100111056,CA,ON,NEPEAN,FEMALE,Married,RETIRED,63262.0,1950-04-10,2002-12-20
SYNID0100111086,CA,,other,MALE,Married,RETIRED,14.0,1949-06-27,
SYNID0100111105,CA,BC,VICTORIA,MALE,Unknown,UNEMPLOYED,10.0,1962-09-11,2020-06-11
SYNID0100111163,CA,,other,,Widowed,RETIRED,35936.0,1946-10-30,1989-07-15
SYNID0100111335,CA,NS,HALIFAX,,Single,STUDENT,14.0,2005-10-07,2023-01-27
SYNID0100111442,CA,ON,TORONTO,MALE,Married,14102,,1993-07-09,2024-11-15
SYNID0100111566,CA,ON,BRAMPTON,,Married,RETIRED,,1963-09-12,
SYNID0100111643,CA,,other,FEMALE,Single,STUDENT,16.0,2005-07-27,2016-03-13
SYNID0100111818,CA,ON,CORNWALL,MALE,Married,14100,42291.0,1961-07-21,1997-10-23
SYNID0100112353,CA,ON,BARRIE,MALE,Unknown,63100,69825.0,1970-04-26,2013-04-06
SYNID0100112567,CA,AB,CALGARY,FEMALE,Married,UNEMPLOYED,109844.0,1987-01-09,2007-10-21
SYNID0100112575,CA,ON,TORONTO,FEMALE,Widowed,RETIRED,23011.0,1938-05-26,1992-10-08
SYNID0100112619,CA,,other,FEMALE,Married,14101,95371.0,1977-06-04,2003-11-10
SYNID0100112765,CA,ON,KESWICK,FEMALE,Single,73300,,1971-01-25,2023-09-05
SYNID0100113093,CA,AB,CALGARY,,Married,RETIRED,76165.0,1951-11-20,1986-01-11
SYNID0100113129,CA,BC,NANAIMO,MALE,Married,RETIRED,38997.0,1937-08-27,1997-12-09
SYNID0100113158,CA,,other,MALE,Married,OTHER,102884.0,1965-04-22,1996-03-05
SYNID0100113374,CA,,other,FEMALE,Married,14100,21774.0,1982-09-02,2009-01-28
SYNID0100114029,CA,ON,BRAMPTON,MALE,Single,SELF_EMPLOYED,,1975-07-18,2020-09-14
SYNID0100114096,CA,,other,,Single,11202,31574.0,1998-12-02,2016-08-18
